Row #,Time,Latitude,Longitude,Altitude,Number of Satellites,Start time,Distance,Azimuth,Elevation angle,Pressure,Temperature,Humidity,Battery voltage,T_int,T_pr,T_u,Length of XDATA packet,XDATA#,12#,23#,34#,45#,123#,234#,345#,1234#,2345#,12345#
107,'2016-01-24T14:46:28+08:00',25.014558792114258,121.53910064697266,34,10,6:48:13,0.05078168185530943,129.99657117099756,25.295950383571775,1032.88,5.01,73.42,5.0,30.23,32.05,5.01,50,3008,0,0,0,0,0,0,0,0,0,0
108,'2016-01-24T14:46:28+08:00',25.014558792114258,121.5390853881836,34,10,6:48:14,0.04961234672757445,131.1392195630565,25.815401180128266,1032.86,4.93,72.97,5.0,30.25,32.06,4.93,50,3009,1,0,0,0,0,0,0,0,0,0
109,'2016-01-24T14:46:28+08:00',25.014556884765625,121.5390853881836,35,10,6:48:15,0.04975229005968716,131.3233681211409,26.679044697501972,1032.89,4.93,73.53,5.0,30.25,32.05,4.93,50,3010,0,0,0,0,0,0,0,0,0,0
110,'2016-01-24T14:46:28+08:00',25.014556884765625,121.5390853881836,35,10,6:48:16,0.04975229005968716,131.3233681211409,26.679044697501972,1032.81,4.91,73.41,5.0,30.25,32.05,4.91,50,3011,0,0,0,0,0,0,0,0,0,0
111,'2016-01-24T14:46:29+08:00',25.014556884765625,121.5390853881836,35,10,6:48:17,0.04975229005968716,131.3233681211409,26.679044697501972,1032.87,4.92,73.5,5.0,30.22,32.06,4.92,50,3012,0,0,0,1,0,0,0,0,0,0
112,'2016-01-24T14:46:29+08:00',25.014556884765625,121.5390853881836,35,10,6:48:18,0.04975229005968716,131.3233681211409,26.679044697501972,1032.9,4.92,73.32,5.0,30.23,32.05,4.92,50,3013,0,1,0,0,0,0,0,0,0,0
113,'2016-01-24T14:46:30+08:00',25.014556884765625,121.5390853881836,36,10,6:48:19,0.04975229005968716,131.3233681211409,27.59107370674505,1032.91,5.04,73.28,5.0,30.23,32.06,5.04,50,3014,1,0,0,0,0,0,0,1,0,1
114,'2016-01-24T14:46:30+08:00',25.014556884765625,121.5390853881836,36,10,6:48:20,0.04975229005968716,131.3233681211409,27.59107370674505,1032.94,5.03,73.34,5.0,30.22,32.06,5.03,50,3015,0,0,0,0,0,0,0,0,0,0
115,'2016-01-24T14:46:30+08:00',25.014558792114258,121.5390853881836,37,10,6:48:22,0.04961234672757445,131.1392195630565,28.555888528614428,1032.92,4.95,72.91,5.0,30.21,32.05,4.95,50,3016,0,0,0,0,0,0,0,0,0,0
116,'2016-01-24T14:46:31+08:00',25.01456069946289,121.53910064697266,37,10,6:48:23,0.0506454731910203,129.81255488724491,28.062868824132543,1032.84,4.94,72.61,5.0,30.22,32.05,4.94,50,3017,0,0,0,0,0,0,0,0,0,0
117,'2016-01-24T14:46:32+08:00',25.01456069946289,121.53910064697266,37,12,6:48:23,0.0506454731910203,129.81255488724491,28.062868824132543,1032.93,4.97,72.43,5.0,30.24,32.05,4.97,50,3018,0,0,0,0,0,0,0,0,0,0
118,'2016-01-24T14:46:32+08:00',25.014562606811523,121.53910064697266,36,12,6:48:24,0.05050978974654057,129.62754804761275,27.237221887543626,1032.88,5.08,72.63,5.0,30.2,32.04,5.08,50,3019,0,0,0,0,0,0,0,0,0,0
119,'2016-01-24T14:46:32+08:00',25.014562606811523,121.53910064697266,36,12,6:48:25,0.05050978974654057,129.62754804761275,27.237221887543626,1032.81,5.13,73.02,5.0,30.22,32.05,5.13,50,3020,0,0,0,0,0,0,0,0,0,0
120,'2016-01-24T14:46:33+08:00',25.014562606811523,121.53910064697266,36,12,6:48:26,0.05050978974654057,129.62754804761275,27.237221887543626,1032.79,5.14,73.27,5.0,30.21,32.04,5.14,50,3021,1,0,0,0,0,0,0,0,0,0
121,'2016-01-24T14:46:33+08:00',25.014562606811523,121.53910064697266,36,12,6:48:27,0.05050978974654057,129.62754804761275,27.237221887543626,1032.83,5.14,73.86,5.0,30.22,32.04,5.14,50,3022,0,1,1,0,0,0,1,0,0,0
122,'2016-01-24T14:46:33+08:00',25.014564514160156,121.53910064697266,36,12,6:48:28,0.050374635766343455,129.441546522288,27.299741053619318,1032.84,5.12,74.37,5.0,30.21,32.04,5.12,50,3023,0,0,0,0,0,0,0,0,0,0
123,'2016-01-24T14:46:34+08:00',25.01456642150879,121.53910064697266,36,12,6:48:29,0.05024001552279292,129.2545462188195,27.362277220819593,1032.83,5.04,74.24,5.0,30.2,32.03,5.04,50,3024,0,1,0,0,0,0,0,0,0,0
124,'2016-01-24T14:46:34+08:00',25.014568328857422,121.53910064697266,37,12,6:48:30,0.05010593331878166,129.06654308806904,28.3183776811324,1032.76,5.0,74.23,5.0,30.21,32.04,5.0,50,3025,0,0,0,0,0,0,0,0,0,0
125,'2016-01-24T14:46:35+08:00',25.014572143554688,121.53910064697266,36,12,6:48:32,0.04983940038034888,128.68751235872642,27.54995113888335,1032.76,4.98,72.86,5.0,30.19,32.03,4.98,50,3026,1,0,0,0,0,0,0,0,0,0
126,'2016-01-24T14:46:35+08:00',25.014572143554688,121.53910064697266,36,12,6:48:33,0.04983940038034888,128.68751235872642,27.54995113888335,1032.72,5.08,72.81,5.0,30.21,32.03,5.08,50,3027,0,0,0,0,0,0,0,0,0,0
127,'2016-01-24T14:46:36+08:00',25.014572143554688,121.53910064697266,36,11,6:48:33,0.04983940038034888,128.68751235872642,27.54995113888335,1032.72,5.07,73.02,5.0,30.18,32.02,5.07,50,3028,0,0,0,0,0,0,0,0,0,0
128,'2016-01-24T14:46:36+08:00',25.014572143554688,121.53910064697266,37,11,6:48:34,0.04983940038034888,128.68751235872642,28.446179957725352,1032.81,5.02,73.04,5.0,30.18,32.01,5.02,50,3029,0,0,0,1,0,0,0,0,0,0
129,'2016-01-24T14:46:36+08:00',25.01457405090332,121.53910064697266,37,11,6:48:35,0.049706958393566036,128.4964768797736,28.5100796761156,1032.82,5.06,72.99,5.0,30.2,32.01,5.06,50,3030,0,0,0,0,0,0,0,0,0,0
130,'2016-01-24T14:46:36+08:00',25.014577865600586,121.5390853881836,38,11,6:48:36,0.0482419912548606,129.2397384481573,30.1311888726105,1032.77,5.05,73.02,5.0,30.17,32.01,5.05,50,3031,0,0,0,1,0,0,0,0,0,0
131,'2016-01-24T14:46:37+08:00',25.01457977294922,121.5390853881836,38,11,6:48:37,0.048107962886240876,129.0438859694331,30.2004421302792,1032.75,5.17,73.18,5.0,30.17,32.02,5.17,50,3032,0,0,1,0,0,0,1,0,0,0
132,'2016-01-24T14:46:38+08:00',25.01457977294922,121.5390853881836,39,11,6:48:38,0.048107962886240876,129.0438859694331,31.082026951755527,1032.77,5.09,72.54,5.0,30.19,32.02,5.09,50,3033,0,0,0,0,0,0,0,0,0,0
133,'2016-01-24T14:46:38+08:00',25.01457977294922,121.5390853881836,39,11,6:48:39,0.048107962886240876,129.0438859694331,31.082026951755527,1032.84,4.99,71.82,5.0,30.17,32.02,4.99,50,3034,1,0,0,0,1,0,0,0,0,0
134,'2016-01-24T14:46:39+08:00',25.01457977294922,121.5390853881836,39,11,6:48:40,0.048107962886240876,129.0438859694331,31.082026951755527,1032.87,4.82,70.08,5.0,30.16,32.01,4.82,50,3035,0,0,0,0,0,0,0,0,0,0
135,'2016-01-24T14:46:39+08:00',25.01457977294922,121.5390853881836,40,11,6:48:42,0.048107962886240876,129.0438859694331,31.947557115289833,1032.88,4.73,69.03,5.0,30.19,32.02,4.73,50,3036,0,0,0,0,0,0,0,0,0,0
136,'2016-01-24T14:46:39+08:00',25.01457977294922,121.5390853881836,40,11,6:48:43,0.048107962886240876,129.0438859694331,31.947557115289833,1032.86,4.8,68.99,5.0,30.16,32.02,4.8,50,3037,1,0,0,1,0,0,0,0,0,0
137,'2016-01-24T14:46:39+08:00',25.01457977294922,121.5390853881836,40,9,6:48:43,0.048107962886240876,129.0438859694331,31.947557115289833,1032.86,4.72,69.27,5.0,30.19,32.02,4.72,50,3038,0,0,0,0,0,0,0,0,0,0
138,'2016-01-24T14:46:40+08:00',25.014577865600586,121.5390853881836,40,9,6:48:44,0.0482419912548606,129.2397384481573,31.876029555446866,1032.86,4.7,69.47,5.0,30.17,32.02,4.7,50,3039,0,0,0,0,0,1,0,0,1,0
139,'2016-01-24T14:46:40+08:00',25.014575958251953,121.5390853881836,41,9,6:48:45,0.04837658018357248,129.43450342630678,32.651990047185365,1032.79,4.69,69.39,5.0,30.16,32.01,4.69,50,3040,0,0,0,0,0,0,0,0,0,0
140,'2016-01-24T14:46:41+08:00',25.014575958251953,121.5390853881836,40,9,6:48:46,0.04837658018357248,129.43450342630678,31.80449066773488,1032.77,4.69,69.09,5.0,30.16,32.01,4.69,50,3041,1,0,1,0,0,0,0,0,0,0
141,'2016-01-24T14:46:41+08:00',25.01457405090332,121.5390853881836,41,9,6:48:47,0.04851172500634537,129.6281854722518,32.579422883711146,1032.77,4.71,69.07,5.0,30.17,32.0,4.71,50,3042,0,1,0,0,0,0,0,0,0,0
142,'2016-01-24T14:46:41+08:00',25.014572143554688,121.5390853881836,41,9,6:48:48,0.04864742109095552,129.82078920473958,32.50684798855218,1032.78,4.83,69.25,5.0,30.17,32.01,4.83,50,3043,0,0,0,0,0,0,0,0,0,0
143,'2016-01-24T14:46:42+08:00',25.014572143554688,121.5390853881836,40,9,6:48:49,0.04864742109095552,129.82078920473958,31.66139702697164,1032.64,4.95,71.63,5.0,30.18,32.01,4.95,50,3044,0,0,0,0,0,0,0,0,0,0
144,'2016-01-24T14:46:42+08:00',25.014572143554688,121.5390853881836,40,9,6:48:50,0.04864742109095552,129.82078920473958,31.66139702697164,1032.7,4.98,72.59,5.0,30.16,32.01,4.98,50,3045,0,0,1,0,0,0,1,0,0,0
145,'2016-01-24T14:46:43+08:00',25.01456642150879,121.5390853881836,41,9,6:48:52,0.04905777107439615,130.39217736638034,32.28912130711216,1032.68,5.1,72.16,5.0,30.15,32.0,5.1,50,3046,0,0,2,0,0,0,1,0,0,0
146,'2016-01-24T14:46:43+08:00',25.014564514160156,121.5390853881836,41,9,6:48:53,0.049195626531487624,130.5805149068773,32.216559528686275,1032.72,5.26,72.09,5.0,30.16,32.0,5.26,50,3047,0,0,0,0,0,0,0,0,0,0
147,'2016-01-24T14:46:43+08:00',25.014564514160156,121.5390853881836,41,9,6:48:53,0.049195626531487624,130.5805149068773,32.216559528686275,1032.73,5.52,72.24,5.0,30.15,32.01,5.52,50,3048,0,0,0,0,0,0,0,0,0,0
148,'2016-01-24T14:46:44+08:00',25.014564514160156,121.5390853881836,41,9,6:48:54,0.049195626531487624,130.5805149068773,32.216559528686275,1032.77,5.66,72.86,5.0,30.16,32.0,5.66,50,3049,0,1,1,0,0,0,0,0,0,0
149,'2016-01-24T14:46:44+08:00',25.014564514160156,121.5390853881836,40,9,6:48:55,0.049195626531487624,130.5805149068773,31.375269139150536,1032.74,5.75,73.02,5.0,30.15,32.0,5.75,50,3050,0,0,0,0,0,0,0,0,0,0
150,'2016-01-24T14:46:45+08:00',25.014562606811523,121.5390853881836,39,9,6:48:56,0.049334010577390015,130.76779787086903,30.448279922943424,1032.72,5.72,73.67,5.0,30.17,31.99,5.72,50,3051,0,0,0,0,0,0,0,0,0,0
151,'2016-01-24T14:46:45+08:00',25.014562606811523,121.53910064697266,39,9,6:48:57,0.05050978974654057,129.62754804761275,29.86212096427974,1032.66,5.64,73.66,5.0,30.15,31.99,5.64,50,3052,0,0,0,0,0,0,0,0,0,0
152,'2016-01-24T14:46:46+08:00',25.014562606811523,121.5390853881836,39,9,6:48:58,0.049334010577390015,130.76779787086903,30.448279922943424,1032.6,5.48,71.02,5.0,30.18,31.99,5.48,50,3053,0,0,0,0,1,0,0,0,0,0
153,'2016-01-24T14:46:46+08:00',25.014562606811523,121.5390853881836,39,9,6:48:59,0.049334010577390015,130.76779787086903,30.448279922943424,1032.55,5.46,71.28,5.0,30.17,31.98,5.46,50,3054,0,0,0,0,0,0,0,0,0,0
154,'2016-01-24T14:46:46+08:00',25.014562606811523,121.53910064697266,38,9,6:49:0,0.05050978974654057,129.62754804761275,29.00170624221088,1032.58,5.56,71.33,5.0,30.16,31.98,5.56,50,3055,1,0,0,0,0,0,0,0,0,0
155,'2016-01-24T14:46:47+08:00',25.014564514160156,121.53910064697266,37,9,6:49:2,0.050374635766343455,129.441546522288,28.190597311954985,1032.67,5.57,71.27,5.0,30.13,31.97,5.57,50,3056,0,0,0,0,0,0,0,0,0,0
156,'2016-01-24T14:46:48+08:00',25.014564514160156,121.53910064697266,36,9,6:49:3,0.050374635766343455,129.441546522288,27.299741053619318,1032.71,5.53,70.94,5.0,30.16,31.97,5.53,50,3057,0,0,0,0,0,0,0,0,0,0
157,'2016-01-24T14:46:48+08:00',25.014564514160156,121.53910064697266,36,10,6:49:3,0.050374635766343455,129.441546522288,27.299741053619318,1032.69,5.46,70.1,5.0,30.13,31.98,5.46,50,3058,0,0,0,0,0,0,0,0,0,0
158,'2016-01-24T14:46:48+08:00',25.014568328857422,121.53910064697266,35,10,6:49:4,0.05010593331878166,129.06654308806904,26.51657709238568,1032.65,5.25,71.08,5.0,30.14,31.98,5.25,50,3059,0,1,0,0,0,0,0,0,0,0
159,'2016-01-24T14:46:49+08:00',25.014572143554688,121.53910064697266,35,10,6:49:5,0.04983940038034888,128.68751235872642,26.63885422340244,1032.62,5.27,68.63,5.0,30.16,31.98,5.27,50,3060,0,0,1,0,0,0,1,0,0,0
160,'2016-01-24T14:46:49+08:00',25.014572143554688,121.53910064697266,35,10,6:49:6,0.04983940038034888,128.68751235872642,26.63885422340244,1032.64,5.44,68.06,5.0,30.14,31.97,5.44,50,3061,0,0,0,0,0,0,0,0,0,0
161,'2016-01-24T14:46:50+08:00',25.014575958251953,121.53910064697266,35,10,6:49:7,0.049575071942282674,128.30442281940063,26.761156380589366,1032.59,5.33,68.31,5.0,30.13,31.98,5.33,50,3062,1,0,0,0,0,0,0,0,0,0
162,'2016-01-24T14:46:50+08:00',25.01457977294922,121.53910827636719,34,10,6:49:8,0.04992238429787048,127.37442323536459,25.675747066814942,1032.56,5.3,68.49,5.0,30.14,31.97,5.3,50,3063,0,0,0,0,0,0,0,0,0,0
163,'2016-01-24T14:46:50+08:00',25.01458168029785,121.53910827636719,33,10,6:49:9,0.04979378462057592,127.18027138983723,24.792453077608112,1032.5,5.29,68.49,5.0,30.14,31.97,5.29,50,3064,0,0,0,0,0,0,0,0,0,0
164,'2016-01-24T14:46:50+08:00',25.014583587646484,121.53910827636719,33,10,6:49:10,0.04966575965965841,126.98511635212714,24.848651952146287,1032.57,5.29,68.54,5.0,30.13,31.97,5.29,50,3065,0,0,0,1,0,0,0,0,0,0
165,'2016-01-24T14:46:51+08:00',25.014583587646484,121.53910827636719,33,10,6:49:12,0.04966575965965841,126.98511635212714,24.848651952146287,1032.71,5.29,68.6,5.0,30.13,31.97,5.29,50,3066,0,0,0,0,0,0,0,0,0,0
166,'2016-01-24T14:46:51+08:00',25.014583587646484,121.53910827636719,32,10,6:49:13,0.04966575965965841,126.98511635212714,23.89147986084076,1032.69,5.28,68.66,5.0,30.13,31.96,5.28,50,3067,0,0,0,0,0,0,0,0,0,0
167,'2016-01-24T14:46:52+08:00',25.014583587646484,121.53910827636719,32,10,6:49:13,0.04966575965965841,126.98511635212714,23.89147986084076,1032.58,5.35,68.85,5.0,30.11,31.97,5.35,50,3068,0,0,0,0,0,0,0,0,0,0
168,'2016-01-24T14:46:52+08:00',25.014583587646484,121.53910827636719,32,10,6:49:14,0.04966575965965841,126.98511635212714,23.89147986084076,1032.69,5.35,68.52,5.0,30.12,31.98,5.35,50,3069,0,1,0,0,0,0,0,0,0,0
169,'2016-01-24T14:46:52+08:00',25.01458168029785,121.53910827636719,32,10,6:49:15,0.04979378462057592,127.18027138983723,23.836906370232793,1032.65,5.42,69.12,5.0,30.14,31.97,5.42,50,3070,1,0,0,0,0,0,0,0,0,0
170,'2016-01-24T14:46:53+08:00',25.01458168029785,121.53910827636719,31,10,6:49:16,0.04979378462057592,127.18027138983723,22.86706858245972,1032.7,5.44,69.21,5.0,30.11,31.97,5.44,50,3071,0,0,0,0,0,0,0,0,0,0
171,'2016-01-24T14:46:53+08:00',25.01457977294922,121.53910827636719,31,10,6:49:17,0.04992238429787048,127.37442323536459,22.814201540885,1032.66,5.53,69.19,5.0,30.13,31.97,5.53,50,3072,0,0,0,0,0,0,0,0,0,0
172,'2016-01-24T14:46:54+08:00',25.01457977294922,121.53910827636719,31,10,6:49:18,0.04992238429787048,127.37442323536459,22.814201540885,1032.78,5.54,69.52,5.0,30.11,31.97,5.54,50,3073,1,0,0,1,0,0,0,0,0,0
173,'2016-01-24T14:46:54+08:00',25.014575958251953,121.53910827636719,31,10,6:49:19,0.05018129010601261,127.75973056781508,22.708464908070052,1032.79,5.52,69.01,5.0,30.13,31.96,5.52,50,3074,0,0,0,0,0,0,0,0,0,0
174,'2016-01-24T14:46:54+08:00',25.014575958251953,121.53910827636719,31,10,6:49:20,0.05018129010601261,127.75973056781508,22.708464908070052,1032.75,5.46,67.89,5.0,30.11,31.96,5.46,50,3075,0,0,0,0,0,0,0,0,0,0
175,'2016-01-24T14:46:55+08:00',25.014572143554688,121.53910827636719,32,10,6:49:22,0.0504424419588581,128.14106535297162,23.5639733180549,1032.78,5.4,66.3,5.0,30.12,31.95,5.4,50,3076,0,0,0,0,0,0,0,0,0,0
176,'2016-01-24T14:46:56+08:00',25.014568328857422,121.53910827636719,32,10,6:49:23,0.05070580515212231,128.51845544620465,23.454834317495866,1032.79,5.05,64.97,5.0,30.1,31.95,5.05,50,3077,0,0,0,0,0,0,0,0,0,0
177,'2016-01-24T14:46:56+08:00',25.014568328857422,121.53910827636719,32,10,6:49:23,0.05070580515212231,128.51845544620465,23.454834317495866,1032.73,4.88,64.98,5.0,30.11,31.94,4.88,50,3078,0,0,0,0,0,0,0,0,0,0
178,'2016-01-24T14:46:56+08:00',25.014564514160156,121.53910827636719,32,10,6:49:24,0.05097134540944861,128.8919295015889,23.34575486951536,1032.8,4.77,65.61,5.0,30.11,31.95,4.77,50,3079,1,0,0,0,0,0,0,0,0,0
179,'2016-01-24T14:46:57+08:00',25.014562606811523,121.53910827636719,31,10,6:49:25,0.05110492134263255,129.07720717188514,22.33870807788739,1032.79,4.91,67.06,5.0,30.1,31.96,4.91,50,3080,0,0,0,0,0,0,0,0,0,0
180,'2016-01-24T14:46:57+08:00',25.014562606811523,121.53910827636719,31,10,6:49:26,0.05110492134263255,129.07720717188514,22.33870807788739,1032.78,4.79,65.82,5.0,30.12,31.96,4.79,50,3081,0,0,0,0,0,0,0,0,0,0
181,'2016-01-24T14:46:57+08:00',25.014562606811523,121.53910827636719,31,10,6:49:27,0.05110492134263255,129.07720717188514,22.33870807788739,1032.72,4.75,65.2,5.0,30.11,31.96,4.75,50,3082,0,0,0,1,0,0,0,0,0,0
182,'2016-01-24T14:46:58+08:00',,,,,,,,,1032.67,4.64,64.96,5.0,30.09,31.96,4.64,50,3083,0,0,0,0,0,0,0,0,0,0
183,'2016-01-24T14:47:07+08:00',25.014554977416992,121.53910827636719,29,0,0:0:8,0.051644499650719884,129.8086765276281,20.198557642871908,1030.88,4.2,65.17,5.0,30.09,31.93,4.2,50,3092,0,0,0,1,0,0,0,0,0,0
184,'2016-01-24T14:47:07+08:00',25.014554977416992,121.53910827636719,29,0,0:0:9,0.051644499650719884,129.8086765276281,20.198557642871908,1030.75,4.18,65.7,5.0,30.12,31.92,4.18,50,3093,0,0,0,0,0,0,0,0,0,0
185,'2016-01-24T14:47:08+08:00',25.014554977416992,121.53910827636719,29,0,0:0:10,0.051644499650719884,129.8086765276281,20.198557642871908,1030.41,4.17,66.28,5.0,30.09,31.95,4.17,50,3094,0,0,0,0,0,0,0,0,0,0
186,'2016-01-24T14:47:08+08:00',25.014554977416992,121.53910827636719,29,0,0:0:11,0.051644499650719884,129.8086765276281,20.198557642871908,1030.26,4.14,66.95,5.0,30.11,31.95,4.14,50,3095,0,0,0,0,0,0,0,0,0,0
187,'2016-01-24T14:47:09+08:00',25.014432907104492,121.53910064697266,37,0,6:49:44,0.06074484518795751,140.1758667738461,23.964293448976075,1030.38,4.12,66.98,5.0,30.08,31.94,4.12,50,3096,0,0,0,0,0,0,0,0,0,0
188,'2016-01-24T14:47:09+08:00',25.014434814453125,121.53910827636719,38,11,6:49:45,0.06107900130842145,139.4938164927205,24.62779554283279,1030.32,4.08,66.71,5.0,30.07,31.96,4.08,50,3097,0,0,0,0,0,0,0,0,0,0
189,'2016-01-24T14:47:10+08:00',25.014429092407227,121.53912353515625,40,11,6:49:46,0.06256768559585268,138.8009220104864,25.616820513501157,1030.25,3.96,67.34,5.0,30.05,31.93,3.96,50,3098,0,0,0,0,0,0,0,0,0,0
190,'2016-01-24T14:47:10+08:00',25.014413833618164,121.53913879394531,43,11,6:49:47,0.0648596396493557,138.7661466063072,26.966581750833107,1029.72,4.06,66.77,5.0,30.09,31.93,4.06,50,3099,0,0,1,0,0,0,1,0,0,0
191,'2016-01-24T14:47:11+08:00',25.014394760131836,121.53914642333984,47,11,6:49:48,0.06696869207410695,139.4683299374295,28.92051769322276,1029.36,3.97,66.49,5.0,30.06,31.93,3.97,50,3100,0,0,1,1,0,0,0,0,0,0
192,'2016-01-24T14:47:11+08:00',25.01437759399414,121.5391616821289,51,11,6:49:49,0.0694214341971407,139.52768845116344,30.565915853942705,1028.95,3.98,66.84,5.0,30.1,31.94,3.98,50,3101,0,0,0,0,0,0,0,0,0,0
193,'2016-01-24T14:47:11+08:00',25.01436424255371,121.53917694091797,54,11,6:49:50,0.07155147085131758,139.36253064963213,31.589101787846957,1028.64,3.94,67.66,5.0,30.06,31.93,3.94,50,3102,0,0,0,0,1,1,0,0,0,0
194,'2016-01-24T14:47:12+08:00',25.014358520507812,121.53919219970703,58,11,6:49:51,0.07304119392613884,138.77166355772883,33.31145321245089,1028.21,3.81,67.44,5.0,30.06,31.94,3.81,50,3103,0,0,0,0,0,0,0,1,0,1
195,'2016-01-24T14:47:12+08:00',25.014354705810547,121.53919982910156,61,11,6:49:52,0.07386840626858257,138.53977050041394,34.62185670981692,1027.82,3.87,67.74,5.0,30.04,31.94,3.87,50,3104,0,0,0,0,0,0,0,0,0,0
196,'2016-01-24T14:47:12+08:00',25.014354705810547,121.53921508789062,65,11,6:49:53,0.07489643425590169,137.6572669995008,36.29160151575913,1027.55,3.78,67.85,5.0,30.1,31.94,3.78,50,3105,1,0,1,0,0,0,1,0,0,0
197,'2016-01-24T14:47:12+08:00',25.014354705810547,121.53923797607422,69,11,6:49:54,0.07647066420064491,136.37850270500311,37.65154013591539,1027.2,3.76,68.23,5.0,30.08,31.94,3.76,50,3106,0,0,0,0,0,0,0,0,0,0
198,'2016-01-24T14:47:13+08:00',25.01435089111328,121.53926849365234,73,11,6:49:55,0.07892565609278776,134.9731922335486,38.59755085455719,1026.67,3.73,69.01,5.0,30.1,31.95,3.73,50,3107,0,0,0,1,0,0,0,0,0,0
199,'2016-01-24T14:47:13+08:00',25.01434898376465,121.53929138183594,77,11,6:49:56,0.0807227166733205,133.92146175141863,39.692734156721535,1026.25,3.7,69.57,5.0,30.06,31.96,3.7,50,3108,0,0,0,0,0,0,0,0,0,0
200,'2016-01-24T14:47:14+08:00',25.014345169067383,121.53931427001953,80,11,6:49:57,0.08269051016912,133.02360273368794,40.248916589369856,1025.81,3.71,69.66,5.0,30.06,31.96,3.71,50,3109,1,0,0,0,0,0,0,0,0,0
201,'2016-01-24T14:47:14+08:00',25.014341354370117,121.5393295288086,84,11,6:49:58,0.08410881295310178,132.5196377969149,41.341728000172765,1025.42,3.69,69.36,5.0,30.08,31.97,3.69,50,3110,0,0,0,0,0,0,0,0,0,0
202,'2016-01-24T14:47:14+08:00',25.01433753967285,121.5393295288086,87,11,6:49:59,0.08439638983723671,132.73211931531833,42.37611463706124,1024.94,3.66,69.57,5.0,30.07,31.96,3.66,50,3111,0,0,0,0,0,0,0,0,0,0
203,'2016-01-24T14:47:14+08:00',25.01433563232422,121.5393295288086,90,11,6:50:0,0.08454061132057854,132.83781725884876,43.4192847315657,1024.49,3.57,69.71,5.0,30.05,31.96,3.57,50,3112,0,0,0,0,0,0,0,0,0,0
204,'2016-01-24T14:47:15+08:00',25.014333724975586,121.5393295288086,94,11,6:50:1,0.08468511953174547,132.94315482987219,44.76729280036871,1024.17,3.65,70.24,5.0,30.08,31.96,3.65,50,3113,0,0,0,0,0,0,0,0,0,0
205,'2016-01-24T14:47:15+08:00',25.014326095581055,121.5393295288086,97,11,6:50:2,0.08526599045986274,133.36092404793277,45.57671321383858,1023.82,3.62,70.47,5.0,30.08,31.97,3.62,50,3114,0,0,0,0,0,0,0,1,0,1
206,'2016-01-24T14:47:16+08:00',25.014320373535156,121.5393295288086,100,11,6:50:3,0.08570458320968109,133.6705226731827,46.400420169063814,1023.45,3.55,70.67,5.0,30.07,31.99,3.55,50,3115,0,0,0,0,0,0,0,0,0,0
207,'2016-01-24T14:47:16+08:00',25.014312744140625,121.5393295288086,102,11,6:50:4,0.08629321990419078,134.0784083751396,46.83328800126041,1023.05,3.53,70.7,5.0,30.1,31.99,3.53,50,3116,0,0,0,1,0,1,0,1,1,0
208,'2016-01-24T14:47:17+08:00',25.014305114746094,121.53934478759766,105,11,6:50:5,0.0879910208144426,133.7784443701915,47.19348858164131,1022.63,3.51,70.73,5.0,30.05,31.98,3.51,50,3117,0,0,0,0,0,0,0,0,0,0
209,'2016-01-24T14:47:17+08:00',25.014293670654297,121.53935241699219,108,11,6:50:6,0.08942895755664504,134.02659450104724,47.61828628793856,1022.44,3.5,70.76,5.0,30.06,31.98,3.5,50,3118,0,0,0,0,0,0,0,0,0,0
210,'2016-01-24T14:47:17+08:00',25.0142822265625,121.53936767578125,111,11,6:50:7,0.09142122625877488,133.93020389749998,47.849844846254555,1022.21,3.48,70.78,5.0,30.06,31.98,3.48,50,3119,0,0,0,0,0,0,0,0,0,0
211,'2016-01-24T14:47:17+08:00',25.01426887512207,121.53936767578125,114,11,6:50:8,0.09245857208725018,134.59352576035963,48.36211309204698,1021.85,3.4,70.77,5.0,30.08,31.98,3.4,50,3120,0,0,0,0,0,0,0,0,0,0
212,'2016-01-24T14:47:18+08:00',25.01425552368164,121.53938293457031,117,11,6:50:9,0.09459816241749214,134.58001366595374,48.520263304974726,1021.35,3.47,70.87,5.0,30.05,31.98,3.47,50,3121,0,0,0,0,0,0,0,0,0,0
213,'2016-01-24T14:47:18+08:00',25.014238357543945,121.53938293457031,120,11,6:50:10,0.09594910323546442,135.39280801250777,48.902961738388385,1021.03,3.46,70.87,5.0,30.05,31.97,3.46,50,3122,0,0,0,0,0,0,0,0,0,0
214,'2016-01-24T14:47:18+08:00',25.01422119140625,121.53938293457031,122,11,6:50:11,0.09731881462490519,136.18287835716794,49.01203632185629,1020.62,3.37,70.98,5.0,30.04,31.97,3.37,50,3123,0,1,0,0,0,0,0,0,0,0
215,'2016-01-24T14:47:19+08:00',25.014202117919922,121.53938293457031,125,11,6:50:12,0.09886178175389831,137.03487518965403,49.315416524648334,1020.25,3.36,71.04,5.0,30.03,31.97,3.36,50,3124,0,0,0,0,0,0,0,0,0,0
216,'2016-01-24T14:47:19+08:00',25.014179229736328,121.53938293457031,128,11,6:50:13,0.10074122115213045,138.02255079992523,49.51131636816229,1019.8,3.35,70.92,5.0,30.03,31.97,3.35,50,3125,0,0,0,0,0,0,0,0,0,0
217,'2016-01-24T14:47:20+08:00',25.014156341552734,121.53939056396484,131,11,6:50:14,0.10315631754174252,138.6512837130355,49.55136122083657,1019.49,3.16,70.6,5.0,30.03,31.97,3.16,50,3126,0,0,0,0,0,0,0,0,0,0
